334,94
335,87
336,76
337,84
338,69
339,84
340,84
341,82
342,79
343,75
344,65
345,76
346,76
347,76
348,72
349,62
350,72
351,92
352,86
353,87
354,87
355,85
356,85
357,89
358,84
359,95
360,83
361,97
362,99
363,91
364,83
365,89
366,78
367,86
368,81
369,95
370,78
371,89
372,83
373,88
374,84
375,73
376,80
377,85
378,78
379,92
380,94
381,85
382,82
383,93
384,95
385,98
386,95
387,86
388,96
389,95
390,95
391,89
392,90
393,69
394,97
395,71
396,78
397,93
400,93
401,92
402,116
403,107
404,99
405,104
406,104
407,92
408,91
409,88
410,78
411,73
412,67
413,74
414,75
415,64
416,80
417,83
418,81
419,68
420,82
421,85
422,91
423,98
424,90
425,84
426,90
427,86
428,86
429,100
430,87
431,93
432,89
433,84
434,75
435,70
436,68
437,74
438,75
439,98
440,82
441,69
442,64
443,61
444,64
445,62
446,77
447,65
448,64
449,72
450,60
451,62
452,72
453,74
454,60
455,64
456,59
457,82
458,76
459,72
460,59
461,87
462,84
463,92
464,84
465,83
466,85
467,77
468,66
469,75
470,75
471,81
472,79
473,80
474,64
475,73
476,71
477,96
478,77
479,70
480,76
481,77
482,93
483,77
484,77
485,78
486,84
487,76
488,68
489,90
490,67
491,65
492,88
493,67
494,88
495,89
496,79
497,66
498,85
499,97
500,83
501,75
502,71
503,61
504,66
505,73
506,97
507,103
508,89
509,92
510,93
511,87
512,88
513,78
514,68
515,77
516,78
517,78
518,70
519,93
520,89
521,100
522,96
523,62
524,77
525,69
526,66
527,79
528,81
529,70
530,72
531,59
532,62
533,56
534,49
535,67
536,53
537,74
538,81
539,86
540,85
541,82
542,77
543,82
544,71
545,71
546,74
547,70
548,51
549,63
550,60
551,81
552,81
553,89
554,94
555,91
556,85
557,90
558,82
559,94
560,87
561,86
562,85
563,94
564,98
565,95
566,83
567,89
568,67
569,68
570,56
571,79
572,87
573,77
574,80
575,75
576,64
577,90
578,71
579,73
580,70
581,87
582,99
583,74
584,85
585,72
586,77
587,71
588,69
589,94
590,87
591,86
592,94
593,85
594,80
595,80
596,75
597,95
598,83
599,81
600,86
601,83
602,99
603,90
604,72
605,89
606,79
607,88
608,79
609,85
610,63
611,73
612,76
613,78
617,88
618,79
619,64
620,66
621,73
622,77
623,75
624,70
625,75
626,64
627,60
628,71
629,60
630,78
631,82
632,70
633,86
634,91
635,83
636,80
637,87
638,75
639,78
640,66
641,59
642,58
643,60
644,58
645,52
646,68
647,74
648,56
649,82
650,97
651,100
652,88
653,76
654,87
655,89
656,61
657,67
658,73
659,64
660,62
661,66
662,68
663,69
664,68
665,74
666,75
667,91
668,80
669,76
670,74
671,67
672,93
673,98
674,86
675,92
676,89
677,76
678,87
679,83
680,89
681,102
682,79
683,95
684,99
685,98
686,108
687,102
688,88
689,92
690,90
691,89
692,61
693,74
694,70
695,89
696,86
697,84
698,87
699,75
700,91
701,74
702,90
703,73
704,81
705,76
706,77
707,96
708,85
709,66
710,78
711,69
712,76
713,73
714,80
715,72
716,74
717,78
718,91
719,79
720,97
721,90
722,76
723,64
724,68
725,86
726,76
727,89
728,85
729,90
730,71
731,71
732,80
733,75
734,86
735,51
736,57
737,77
738,88
739,98
740,94
741,78
742,82
743,67
744,70
745,88
746,66
747,62
748,81
749,81
750,78
751,87
752,75
753,85
754,82
755,80
756,83
757,86
758,87
759,89
760,75
761,75
762,82
763,72
764,68
765,80
766,97
767,89
768,92
769,93
770,93
771,92
772,111
773,93
774,88
775,76
776,77
777,89
778,76
779,78
780,80
781,79
782,79
783,87
784,81
785,75
786,86
787,62
788,76
789,60
790,72
791,71
792,77
793,79
794,81
795,71
796,69
797,81
798,79
799,78
800,70
801,75
802,60
803,84
804,61
805,78
806,73
807,77
808,57
809,76
810,76
811,99
812,86
813,89
814,97
815,90
816,91
817,74
818,68
819,80
820,93
821,78
822,96
823,81
824,65
825,69
826,80
827,68
828,92
829,85
830,81
831,94
832,67
833,83
834,83
835,77
836,72
837,82
838,73
839,73
840,74
841,68
842,67
843,76
844,90
845,74
846,92
847,83
848,73
849,64
850,74
851,66
852,68
853,75
854,62
855,79
856,71
857,92
858,90
859,98
860,86
861,89
862,69
863,66
864,80
865,100
866,87
867,78
868,61
869,71
870,79
871,83
872,86
873,81
874,79
875,82
876,68
877,70
878,75
879,61
880,76
881,75
882,101
883,93
884,83
885,89
886,84
887,81
888,90
889,75
890,73
891,78
892,88
893,88
894,92
895,85
896,78
897,87
898,95
899,73
900,50
901,60
902,68
903,79
904,82
905,78
906,77
907,76
908,71
909,101
910,85
911,79
912,85
913,89
914,88
915,91
916,103
917,90
918,79
919,91
920,86
921,85
922,72
923,57
924,74
925,74
926,86
927,85
928,84
929,83
930,92
931,104
932,84
933,87
934,98
935,88
936,59
937,79
938,84
939,75
940,85
941,53
942,79
943,65
944,69
945,79
946,66
947,55
948,43
949,72
950,71
951,95
952,88
953,74
954,86
955,81
956,95
957,88
958,93
959,90
960,74
961,86
962,64
963,80
964,92
965,54
966,64
967,79
968,76
969,79
970,91
971,83
972,83
973,78
974,71
975,84
976,87
977,80
978,72
979,69
980,62
981,77
982,71
983,79
984,64
985,66
986,66
987,65
988,72
989,69
990,72
991,81
992,79
993,79
994,84
995,82
996,81
997,64
998,80
999,81
1000,74
1001,89
1002,93
1003,77
1004,85
1005,80
1006,83
1007,96
1008,76
1009,82
1010,86
1011,75
1012,65
1013,81
1014,85
1015,82
1016,84
1017,102
1018,97
1019,72
1020,93
1021,84
1022,87
1023,92
1024,89
1025,82
1026,73
1027,86
1028,74
1029,76
1030,56
1031,55
1032,51
1033,70
1034,86
1035,84
1036,69
1037,65
1038,85
1039,76
1040,88
1041,77
1042,91
1043,90
1044,102
1045,92
1046,85
1047,97
1048,90
1049,79
1050,84
1051,91
1052,76
1053,83
1054,84
1055,92
1056,75
1057,82
1058,72
1059,84
1060,75
1061,67
1062,72
1063,64
1064,77
1065,65
1066,62
1067,83
1068,58
1069,56
1070,62
1071,69
1072,75
1073,65
1074,67
1075,71
1076,72
1077,86
1078,89
1079,95
1080,81
1083,56
1084,48
1085,66
1086,65
1087,53
1088,55
1089,64
1090,64
1091,58
1092,65
1093,75
1094,80
1095,94
1096,70
1097,93
1098,77
1099,76
1100,76
1101,92
1102,68
1103,71
1104,65
1105,77
1106,70
1107,86
1108,79
1109,81
1110,65
1111,71
1112,70
1113,67
1114,62
1115,69
1116,84
1117,88
1118,100
1119,104
1120,81
1121,63
1122,87
1123,96
1124,94
1125,84
1126,97
1127,89
1128,97
1129,96
1130,105
1131,92
1132,98
1133,93
1134,84
1135,71
1136,88
1137,82
1138,89
1139,102
1140,99
1141,80
1142,97
1143,95
1144,73
1145,76
1146,85
1147,87
1148,89
1149,85
1150,95
1151,102
1152,88
1153,92
1154,98
1155,95
1156,79
1157,92
1158,88
1159,91
1160,79
1161,95
1162,73
1163,73
1164,94
1165,77
1166,86
1167,93
1168,63
1169,81
1170,90
1171,88
1172,83
1173,77
1174,86
1175,86
1176,92
1177,85
1178,93
1179,71
1180,88
1181,82
1182,84
1183,95
1184,80
1185,82
1186,86
1187,92
1188,94
1189,92
1190,91
1191,64
1192,65
1193,69
1194,65
1195,74
1196,76
1197,68
1198,66
1199,67
1200,93
1201,95
1202,86
1203,95
1204,87
1205,67
1206,71
1207,77
1208,91
1209,87
1210,81
1211,74
1212,83
1213,92
1214,69
1215,80
1216,78
1217,74
1218,74
1219,73
1220,68
1221,56
1222,68
1223,67
1224,81
1225,75
1226,83
1227,90
1228,80
1229,77
1230,96
1231,83
1232,74
1233,82
1234,68
1235,73
1236,38
1237,64
1238,55
1239,49
1240,67
1241,42
1242,66
1243,64
1244,91
1245,90
1246,81
1247,85
1248,76
1249,74
1250,68
1251,80
1252,69
1253,75
1254,92
1255,96
1256,81
1257,85
1258,75
1259,71
1260,94
1261,92
1262,93
1263,99
1264,66
1265,67
1266,82
1267,73
1268,75
1269,65
1270,64
1271,70
1272,62
1273,84
1274,64
1275,87
1276,76
1277,64
1278,56
1279,50
1280,67
1281,62
1282,78
1283,76
1284,66
1285,53
1286,59
1287,55
1288,61
1289,63
1290,73
1291,70
1292,91
1293,91
1294,79
1295,102
1296,89
1297,91
1298,79
1299,97
1300,98
1301,74
1302,77
1303,81
1304,82
1305,76
1306,85
1307,84
1308,73
1309,82
1310,77
1311,60
1312,70
1313,81
1314,77
1315,71
1316,85
1317,91
1318,80
1319,74
1320,95
1321,90
1322,71
1323,78
1324,68
1325,70
1326,63
1327,69
1328,85
1329,94
1330,90
1331,92
1332,83
1333,96
1334,79
1335,88
1336,87
1337,94
1338,63
1339,66
1340,66
1341,70
1342,83
1343,59
1344,40
1345,51
1346,53
1347,50
1348,66
1349,61
1350,73
1351,100
1352,83
1353,83
1354,83
1355,82
1356,71
1357,82
1358,86
1359,64
1360,66
1361,63
1362,67
1363,65
1364,68
1365,90
1366,98
1367,108
1368,92
1369,100
1370,87
1371,91
1372,77
1373,72
1374,59
1375,71
1376,88
1377,88
1378,97
1379,94
1380,82
1381,75
1382,66
1383,71
1384,83
1385,97
1386,88
1387,89
1388,70
1389,79
1390,77
1391,74
1392,74
1393,79
1394,90
1395,87
1396,92
1397,71
1398,90
1399,70
1400,51
1401,74
1402,88
1403,76
1404,50
1405,57
1406,70
1407,69
1408,80
1409,71
1410,95
1411,98
1412,94
1413,98
1414,89
1415,69
1416,91
1417,110
1418,101
1419,88
1420,86
1421,94
1422,107
1423,91
1424,94
1425,102
1426,102
1427,99
1428,106
1429,88
1430,101
1431,103
1432,98
1433,83
1434,81
1435,87
1436,97
1437,94
1438,97
1439,98
1440,98
1441,95
1442,99
1443,103
1444,96
1445,97
1446,98
1447,92
1448,79
1449,97
1450,109
1451,96
1452,104
1453,99
1454,77
1455,70
1456,72
1457,83
1458,80
1459,93
1460,82
1461,79
1462,80
1463,89
1464,83
1465,97
1466,100
1467,100
1468,89
1469,103
1470,79
1471,91
1472,87
1473,97
1474,90
1475,89
1476,85
1477,74
1478,67
1479,71
1480,76
1481,88
1482,92
1483,96
1484,114
1485,98
1486,87
1487,95
1488,103
1489,101
1490,101
1491,95
1492,97
1493,94
1494,89
1495,103
1496,95
1497,97
1498,95
1499,85
1500,84
1501,87
1502,84
1503,81
1504,92
1505,88
1506,68
1507,95
1508,102
1509,101
1510,90
1511,96
1512,99
1513,43
1514,36
1515,55
1516,48
1517,53
1518,65
1519,69
1520,71
1521,88
1522,83
1523,91
1524,98
1525,104
1526,102
1527,107
1528,94
1529,79
1530,68
1531,53
1532,54
1533,53
1534,55
1535,54
1536,64
1537,55
1538,49
1539,72
1540,52
1541,49
1542,78
1543,84
1544,81
1545,52
1546,70
1547,79
1548,59
1549,51
1550,63
1551,52
1552,59
1553,73
1554,66
1555,58
1556,61
1557,72
1558,73
1559,57
1560,59
1561,74
1562,62
1563,82
1564,88
1565,89
1566,101
1567,93
1568,94
1569,90
1570,98
1571,87
1572,63
1573,69
1574,54
1575,83
1576,68
1577,74
1578,77
1579,77
1580,76
1581,81
1582,104
1583,99
1584,103
1585,84
1586,96
1587,68
1588,78
1589,65
1590,74
1591,87
1592,91
1593,102
1594,103
1595,96
1596,91
1597,88
1598,93
1599,76
1600,75
1601,75
1602,81
1603,74
1604,94
1605,96
1606,88
1607,68
1608,69
1612,52
1613,83
1614,71
1615,83
1616,74
1617,78
1618,79
1619,73
1620,88
1621,74
1622,90
1623,91
1624,87
1625,62
1626,51
1627,57
1628,50
1629,55
1630,68
1631,58
1632,51
1633,43
1634,71
1635,52
1636,66
1637,78
1638,60
1639,64
1640,54
1641,61
1642,45
1643,45
1644,50
1645,43
1646,42
1647,64
1648,61
1649,46
1650,69
1651,62
1652,66
1653,81
1654,91
1655,73
1656,87
1657,83
1658,75
1659,77
1660,71
1661,77
1662,69
1663,64
1664,59
1665,47
1666,81
1667,87
1668,92
1669,85
1670,87
1671,82
1672,76
1673,63
1674,73
1675,67
1676,59
1677,71
1678,80
1679,86
1680,101
1681,101
1682,90
1683,84
1684,91
1685,89
1686,90
1687,81
1688,75
1689,86
1690,80
1691,65
1692,67
1693,77
1694,78
1695,70
1696,97
1697,67
1698,68
1699,75
1700,77
1701,65
1702,86
1703,80
1704,86
1705,86
1706,88
1707,85
1708,89
1709,92
1710,93
1711,97
1712,102
1713,81
1714,73
1715,73
1716,63
1717,71
1721,87
1722,96
1723,93
1724,91
1725,98
1726,110
1727,86
1728,85
1729,93
1730,78
1731,69
1732,73
1733,65
1734,51
1735,79
1736,90
1737,85
1738,87
1739,90
1740,95
1741,84
1742,94
1743,85
1744,88
1745,80
1746,75
1747,86
1748,87
1749,74
1750,86
1751,84
1752,86
1753,86
1754,68
1755,78
1756,81
1757,66
1758,80
1759,90
1760,82
1761,63
1762,62
1763,83
1764,71
1765,57
1766,64
1767,42
1768,50
1769,53
1770,60
1771,66
1772,62
1773,84
1774,78
1775,95
1776,75
1777,93
1778,74
1779,80
1780,90
1781,92
1782,81
1783,80
1784,88
1785,89
1786,97
1787,96
1788,80
1789,88
1790,92
1791,92
1792,96
1793,88
1794,98
1795,83
1796,84
1797,84
1798,75
1799,57
1800,64
1801,80
1802,85
1803,74
1804,95
1805,98
1806,96
1807,75
1808,73
1809,79
1810,69
1811,78
1812,69
1813,62
1814,72
1815,75
1816,72
1817,67
1818,67
1819,68
1820,67
1821,62
1822,57
1823,72
1824,79
1825,94
1826,88
1827,98
1828,78
1829,52
1830,63
1831,61
1832,58
1833,60
1834,60
1835,71
1836,73
1837,69
1838,84
1839,68
1840,73
1841,81
1842,81
1843,92
1844,83
1845,74
1846,65
1847,83
1848,89
1849,75
1850,84
1851,82
1852,61
1853,91
1854,76
1855,98
1856,74
1857,76
1858,79
1859,66
1860,64
1861,87
1862,82
1863,88
1864,89
1865,63
1866,75
1867,90
1868,71
1869,76
1870,76
1871,77
1872,74
1873,68
1874,64
1875,56
1876,67
1877,59
1878,76
1879,60
1880,74
1881,74
1882,67
1883,78
1884,68
1885,73
1886,77
1887,83
1888,64
1889,82
1890,85
1891,90
1892,76
1893,79
1894,91
1895,116
1896,93
1897,93
1898,63
1899,69
1900,78
1901,88
1902,61
1903,85
1904,61
1905,67
1906,75
1907,71
1908,87
1909,76
1910,86
1914,106
1915,105
1916,96
1917,82
1918,98
1919,92
1920,91
1921,99
1922,103
1923,101
1924,84
1925,69
1926,86
1927,98
1928,86
1929,94
1930,93
1931,95
1932,93
1933,86
1934,74
1935,92
1936,93
1937,84
1938,87
1939,87
1940,72
1941,91
1942,93
1943,91
1944,92
1945,95
1946,83
1947,77
1948,72
1949,74
1950,85
1951,55
1952,67
1953,78
1954,61
1955,81
1956,78
1957,73
1958,86
1959,98
1960,92
1961,70
1962,97
1963,80
1964,67
1965,69
1966,80
1967,83
1968,79
1969,85
1970,103
1971,88
1972,90
1973,95
1974,93
1975,91
1976,88
1977,90
1978,86
1979,90
1980,69
1981,88
1982,72
1983,80
1984,74
1985,75
1986,89
1987,71
1988,75
1989,87
1990,79
1991,66
1992,62
1993,83
1994,90
1995,83
1996,92
1997,85
1998,75
1999,72
2000,103
2001,68
2002,90
2003,89
2004,86
2005,97
2006,90
2007,95
2008,100
2009,91
2010,75
2011,76
2012,71
2013,72
2014,88
2015,92
2016,86
2017,94
2018,76
2019,88
2020,84
2021,87
2025,75
2026,58
2027,52
2028,52
2029,49
2030,54
2031,63
2032,75
2033,63
2034,51
2035,81
2036,72
2037,60
2038,82
2039,75
2040,87
2041,85
2042,79
2043,65
2044,77
2045,89
2046,92
2047,95
2048,78
2049,92
2050,101
2051,72
2052,82
2053,95
2054,96
2055,87
2056,81
2057,71
2058,92
2059,84
2060,97
2061,106
2062,105
2063,105
2064,95
2065,98
2066,89
2067,85
2068,96
2069,78
2070,81
2071,88
2072,83
2073,72
2074,68
2075,76
2076,87
2077,72
2078,71
2079,86
2080,80
2081,84
2082,93
2083,93
2084,80
2085,83
2086,101
2087,97
2088,87
2089,76
2090,90
2091,75
2092,81
2093,86
2094,82
2095,72
2096,83
2097,69
2098,86
2099,74
2100,92
2101,79
2102,84
2103,101
2104,79
2105,95
2106,76
2107,86
2108,70
2109,84
2110,83
2111,87
2112,88
2113,73
2114,83
2115,75
2116,95
2117,93
2118,97
2119,85
2120,105
2121,100
2122,83
2123,78
2124,86
2125,91
2126,86
2127,90
2128,88
2129,97
2130,90
2131,100
2132,86
2133,63
2134,69
2135,69
2136,62
2137,55
2138,63
2139,70
2140,67
2141,61
2142,66
2143,97
2144,84
2145,96
2146,91
2147,90
2148,92
2149,77
2150,80
2151,68
2152,61
2153,60
2154,56
2155,62
2156,70
2157,71
2158,76
2159,65
2160,86
2161,70
2162,63
2163,54
2164,57
2165,84
2166,79
2167,76
2168,94
2169,87
2170,83
2171,76
2172,64
2173,77
2174,69
2175,62
2176,87
2177,75
2178,70
2179,83
2180,83
2181,85
2182,77
2183,86
2184,90
2185,77
2186,88
2187,95
2188,71
2189,73
2190,72
2191,71
2192,89
2193,79
2194,80
2195,75
2196,79
2197,87
2198,90
2199,96
2200,93
2201,91
2202,67
2203,88
2204,95
2205,54
2206,59
2207,53
2208,67
2209,78
2210,89
2211,89
2212,99
2213,86
2214,96
2215,87
2216,89
2217,86
2218,91
2219,96
2220,95
2221,74
2222,76
2223,88
2224,84
2225,83
2226,80
2227,78
2228,86
2229,67
2230,80
2231,87
2232,83
2233,86
2234,75
2235,85
2236,81
2237,73
2238,74
2239,83
2240,93
2241,89
2242,52
2243,73
2244,71
2245,70
2246,79
2247,79
2248,75
2249,55
2250,75
2251,76
2252,95
2253,90
2254,86
2255,82
2256,78
2257,84
2258,78
2259,91
2260,81
2261,81
2262,85
2263,71
2264,87
2265,94
2266,88
2267,78
2268,65
2269,68
2270,67
2271,68
2272,83
2273,83
2274,67
2275,81
2276,71
2277,73
2278,59
2279,59
2280,69
2281,80
2282,98
2283,86
2284,96
2285,83
2286,95
